Unnamed: 0,순위,지역,년도,성별,이름,비율,건수
108,4,대전광역시,2020,남성,시우,시우(6.37%),56
109,5,대전광역시,2020,남성,이준,이준(6.26%),55
110,6,대전광역시,2020,남성,지호,지호(6.03%),53
111,7,대전광역시,2020,남성,은우,은우(5.57%),49
112,8,대전광역시,2020,남성,예준,예준(4.89%),43
113,9,대전광역시,2020,남성,도하,도하(4.78%),42
114,10,대전광역시,2020,남성,연우,연우(4.21%),37
115,11,대전광역시,2020,남성,도현,도현(4.10%),36
116,11,대전광역시,2020,남성,수호,수호(4.10%),36
117,13,대전광역시,2020,남성,선우,선우(3.98%),35
118,14,대전광역시,2020,남성,민준,민준(3.87%),34
119,15,대전광역시,2020,남성,로운,로운(3.75%),33
120,15,대전광역시,2020,남성,주원,주원(3.75%),33
121,15,대전광역시,2020,남성,준우,준우(3.75%),33
122,18,대전광역시,2020,남성,건우,건우(3.64%),32
123,18,대전광역시,2020,남성,우진,우진(3.64%),32
124,20,대전광역시,2020,남성,우주,우주(3.41%),30
125,21,대전광역시,2020,남성,기타,기타(77.67%),"3,058"
126,1,울산광역시,2020,남성,서준,서준(8.39%),64
127,2,울산광역시,2020,남성,도윤,도윤(8.13%),62
128,3,울산광역시,2020,남성,도현,도현(7.34%),56
129,4,울산광역시,2020,남성,시우,시우(6.16%),47
130,4,울산광역시,2020,남성,유준,유준(6.16%),47
131,6,울산광역시,2020,남성,은우,은우(5.90%),45
132,7,울산광역시,2020,남성,하준,하준(5.77%),44
133,8,울산광역시,2020,남성,연우,연우(5.64%),43
134,9,울산광역시,2020,남성,건우,건우(4.98%),38
135,9,울산광역시,2020,남성,이준,이준(4.98%),38
136,11,울산광역시,2020,남성,주원,주원(4.33%),33
137,11,울산광역시,2020,남성,지후,지후(4.33%),33
138,13,울산광역시,2020,남성,민준,민준(3.93%),30
139,13,울산광역시,2020,남성,예준,예준(3.93%),30
140,15,울산광역시,2020,남성,지호,지호(3.80%),29
141,16,울산광역시,2020,남성,선우,선우(3.67%),28
142,17,울산광역시,2020,남성,수호,수호(3.28%),25
143,18,울산광역시,2020,남성,지안,지안(3.15%),24
144,18,울산광역시,2020,남성,지훈,지훈(3.15%),24
145,20,울산광역시,2020,남성,지한,지한(3.01%),23
146,21,울산광역시,2020,남성,기타,기타(77.08%),"2,566"
147,1,세종특별자치시,2020,남성,서준,서준(9.26%),35
148,2,세종특별자치시,2020,남성,하준,하준(7.94%),30
149,3,세종특별자치시,2020,남성,건우,건우(5.82%),22
150,3,세종특별자치시,2020,남성,도윤,도윤(5.82%),22
151,3,세종특별자치시,2020,남성,이준,이준(5.82%),22
152,6,세종특별자치시,2020,남성,예준,예준(5.56%),21
153,7,세종특별자치시,2020,남성,시우,시우(5.29%),20
154,7,세종특별자치시,2020,남성,윤우,윤우(5.29%),20
155,9,세종특별자치시,2020,남성,지호,지호(5.03%),19
156,10,세종특별자치시,2020,남성,도현,도현(4.76%),18
157,11,세종특별자치시,2020,남성,민준,민준(4.50%),17
158,11,세종특별자치시,2020,남성,은우,은우(4.50%),17
159,13,세종특별자치시,2020,남성,시윤,시윤(4.23%),16
160,14,세종특별자치시,2020,남성,우주,우주(3.97%),15
161,14,세종특별자치시,2020,남성,이안,이안(3.97%),15
162,16,세종특별자치시,2020,남성,수호,수호(3.70%),14
163,16,세종특별자치시,2020,남성,유준,유준(3.70%),14
164,16,세종특별자치시,2020,남성,준우,준우(3.70%),14
165,16,세종특별자치시,2020,남성,지후,지후(3.70%),14
166,20,세종특별자치시,2020,남성,서진,서진(3.44%),13
167,21,세종특별자치시,2020,남성,기타,기타(78.45%),"1,376"
168,1,경기도,2020,남성,서준,서준(8.25%),706
169,2,경기도,2020,남성,도윤,도윤(7.98%),683
170,3,경기도,2020,남성,이준,이준(6.76%),578
171,4,경기도,2020,남성,은우,은우(6.50%),556
172,5,경기도,2020,남성,시우,시우(6.49%),555
173,6,경기도,2020,남성,하준,하준(6.42%),549
174,7,경기도,2020,남성,지호,지호(5.52%),472
175,8,경기도,2020,남성,수호,수호(4.58%),392
176,9,경기도,2020,남성,예준,예준(4.42%),378
177,10,경기도,2020,남성,이안,이안(4.29%),367
178,11,경기도,2020,남성,연우,연우(4.12%),352
179,12,경기도,2020,남성,유준,유준(4.08%),349
180,13,경기도,2020,남성,건우,건우(4.03%),345
181,14,경기도,2020,남성,주원,주원(3.95%),338
182,15,경기도,2020,남성,준우,준우(3.87%),331
183,16,경기도,2020,남성,서진,서진(3.76%),322
184,16,경기도,2020,남성,선우,선우(3.76%),322
185,18,경기도,2020,남성,민준,민준(3.74%),320
186,18,경기도,2020,남성,시윤,시윤(3.74%),320
187,20,경기도,2020,남성,우진,우진(3.73%),319
188,21,경기도,2020,남성,기타,기타(78.26%),"30,800"
189,1,강원도,2020,남성,도윤,도윤(9.85%),79
190,2,강원도,2020,남성,하준,하준(8.98%),72
191,3,강원도,2020,남성,서준,서준(7.73%),62
192,4,강원도,2020,남성,은우,은우(6.36%),51
193,5,강원도,2020,남성,지호,지호(5.49%),44
194,6,강원도,2020,남성,시우,시우(5.24%),42
195,6,강원도,2020,남성,이준,이준(5.24%),42
196,8,강원도,2020,남성,예준,예준(4.86%),39
197,9,강원도,2020,남성,유준,유준(4.74%),38
198,10,강원도,2020,남성,선우,선우(4.36%),35
199,11,강원도,2020,남성,준우,준우(4.24%),34
200,12,강원도,2020,남성,시윤,시윤(4.11%),33
201,13,강원도,2020,남성,연우,연우(3.99%),32
202,14,강원도,2020,남성,민준,민준(3.74%),30
203,14,강원도,2020,남성,지후,지후(3.74%),30
204,16,강원도,2020,남성,건우,건우(3.62%),29
205,17,강원도,2020,남성,수호,수호(3.49%),28
206,17,강원도,2020,남성,우진,우진(3.49%),28
207,17,강원도,2020,남성,주원,주원(3.49%),28
208,20,강원도,2020,남성,서우,서우(3.24%),26
209,21,강원도,2020,남성,기타,기타(80.31%),"3,271"
210,1,충청북도,2020,남성,서준,서준(9.14%),91
211,2,충청북도,2020,남성,도윤,도윤(8.63%),86
212,3,충청북도,2020,남성,시우,시우(7.33%),73
213,4,충청북도,2020,남성,하준,하준(7.13%),71
214,5,충청북도,2020,남성,은우,은우(6.12%),61
215,6,충청북도,2020,남성,이준,이준(5.32%),53
216,7,충청북도,2020,남성,예준,예준(4.92%),49
217,8,충청북도,2020,남성,주원,주원(4.62%),46
218,9,충청북도,2020,남성,지호,지호(4.52%),45
219,10,충청북도,2020,남성,도현,도현(4.42%),44
220,11,충청북도,2020,남성,건우,건우(4.32%),43
221,12,충청북도,2020,남성,민준,민준(4.22%),42
222,12,충청북도,2020,남성,연우,연우(4.22%),42
223,14,충청북도,2020,남성,우진,우진(3.82%),38
224,14,충청북도,2020,남성,준우,준우(3.82%),38
225,16,충청북도,2020,남성,수호,수호(3.71%),37
226,17,충청북도,2020,남성,유준,유준(3.61%),36
227,18,충청북도,2020,남성,선우,선우(3.41%),34
228,18,충청북도,2020,남성,지후,지후(3.41%),34
229,20,충청북도,2020,남성,지훈,지훈(3.31%),33
230,21,충청북도,2020,남성,기타,기타(78.27%),"3,588"
231,1,충청남도,2020,남성,도윤,도윤(7.53%),110
232,2,충청남도,2020,남성,시우,시우(7.26%),106
233,3,충청남도,2020,남성,서준,서준(7.05%),103
234,3,충청남도,2020,남성,하준,하준(7.05%),103
235,5,충청남도,2020,남성,지호,지호(6.23%),91
236,6,충청남도,2020,남성,예준,예준(6.09%),89
237,7,충청남도,2020,남성,은우,은우(5.75%),84
238,8,충청남도,2020,남성,이준,이준(5.13%),75
239,9,충청남도,2020,남성,도현,도현(4.59%),67
240,10,충청남도,2020,남성,건우,건우(4.52%),66
241,10,충청남도,2020,남성,유준,유준(4.52%),66
242,12,충청남도,2020,남성,주원,주원(4.38%),64
243,13,충청남도,2020,남성,연우,연우(4.04%),59
244,14,충청남도,2020,남성,우진,우진(3.97%),58
245,15,충청남도,2020,남성,민준,민준(3.90%),57
246,16,충청남도,2020,남성,지안,지안(3.83%),56
247,17,충청남도,2020,남성,수호,수호(3.70%),54
248,17,충청남도,2020,남성,준우,준우(3.70%),54
249,19,충청남도,2020,남성,시윤,시윤(3.42%),50
250,20,충청남도,2020,남성,우주,우주(3.35%),49
251,21,충청남도,2020,남성,기타,기타(77.22%),"4,952"
252,1,전라북도,2020,남성,도윤,도윤(8.61%),79
253,1,전라북도,2020,남성,하준,하준(8.61%),79
254,3,전라북도,2020,남성,서준,서준(7.19%),66
255,4,전라북도,2020,남성,시우,시우(5.88%),54
256,5,전라북도,2020,남성,이준,이준(5.66%),52
257,6,전라북도,2020,남성,건우,건우(5.56%),51
258,6,전라북도,2020,남성,연우,연우(5.56%),51
259,8,전라북도,2020,남성,민준,민준(5.45%),50
260,9,전라북도,2020,남성,예준,예준(5.34%),49
261,10,전라북도,2020,남성,은우,은우(5.12%),47
262,11,전라북도,2020,남성,유준,유준(4.25%),39
263,11,전라북도,2020,남성,준우,준우(4.25%),39
264,11,전라북도,2020,남성,지호,지호(4.25%),39
265,14,전라북도,2020,남성,주원,주원(4.14%),38
266,15,전라북도,2020,남성,서진,서진(3.49%),32
267,16,전라북도,2020,남성,도현,도현(3.38%),31
268,16,전라북도,2020,남성,우진,우진(3.38%),31
269,16,전라북도,2020,남성,이안,이안(3.38%),31
270,19,전라북도,2020,남성,다온,다온(3.27%),30
271,19,전라북도,2020,남성,수호,수호(3.27%),30
272,20,전라북도,2020,남성,기타,기타(78.99%),"3,452"
273,1,전라남도,2020,남성,서준,서준(9.20%),104
274,2,전라남도,2020,남성,은우,은우(8.40%),95
275,3,전라남도,2020,남성,도윤,도윤(7.69%),87
276,4,전라남도,2020,남성,시우,시우(5.31%),60
277,5,전라남도,2020,남성,민준,민준(5.04%),57
278,5,전라남도,2020,남성,유준,유준(5.04%),57
279,5,전라남도,2020,남성,지호,지호(5.04%),57
280,8,전라남도,2020,남성,건우,건우(4.95%),56
281,9,전라남도,2020,남성,하준,하준(4.86%),55
282,10,전라남도,2020,남성,수호,수호(4.77%),54
283,10,전라남도,2020,남성,예준,예준(4.77%),54
284,12,전라남도,2020,남성,주원,주원(4.51%),51
285,13,전라남도,2020,남성,로운,로운(4.24%),48
286,14,전라남도,2020,남성,이준,이준(4.16%),47
287,15,전라남도,2020,남성,준우,준우(3.89%),44
288,16,전라남도,2020,남성,연우,연우(3.80%),43
289,16,전라남도,2020,남성,우진,우진(3.80%),43
290,18,전라남도,2020,남성,선우,선우(3.54%),40
291,18,전라남도,2020,남성,윤우,윤우(3.54%),40
292,20,전라남도,2020,남성,도현,도현(3.45%),39
293,21,전라남도,2020,남성,기타,기타(78.38%),"4,100"
294,1,경상북도,2020,남성,도윤,도윤(8.56%),129
295,2,경상북도,2020,남성,서준,서준(7.70%),116
296,3,경상북도,2020,남성,하준,하준(7.63%),115
297,4,경상북도,2020,남성,시우,시우(5.64%),85
298,5,경상북도,2020,남성,은우,은우(5.51%),83
299,6,경상북도,2020,남성,예준,예준(5.44%),82
300,7,경상북도,2020,남성,지호,지호(5.11%),77
301,8,경상북도,2020,남성,도현,도현(4.91%),74
302,8,경상북도,2020,남성,민준,민준(4.91%),74
303,10,경상북도,2020,남성,건우,건우(4.64%),70
304,10,경상북도,2020,남성,주원,주원(4.64%),70
305,12,경상북도,2020,남성,유준,유준(4.58%),69
306,13,경상북도,2020,남성,이준,이준(4.25%),64
307,14,경상북도,2020,남성,연우,연우(4.18%),63
308,14,경상북도,2020,남성,준우,준우(4.18%),63
309,16,경상북도,2020,남성,선우,선우(3.78%),57
310,16,경상북도,2020,남성,윤우,윤우(3.78%),57
311,18,경상북도,2020,남성,서진,서진(3.65%),55
312,19,경상북도,2020,남성,현우,현우(3.52%),53
313,20,경상북도,2020,남성,우진,우진(3.38%),51
314,21,경상북도,2020,남성,기타,기타(78.05%),"5,360"
315,1,경상남도,2020,남성,서준,서준(8.28%),164
316,2,경상남도,2020,남성,도윤,도윤(8.18%),162
317,3,경상남도,2020,남성,은우,은우(6.67%),132
318,4,경상남도,2020,남성,시우,시우(6.36%),126
319,5,경상남도,2020,남성,유준,유준(6.16%),122
320,6,경상남도,2020,남성,하준,하준(5.56%),110
321,7,경상남도,2020,남성,연우,연우(4.80%),95
322,8,경상남도,2020,남성,예준,예준(4.65%),92
323,8,경상남도,2020,남성,이준,이준(4.65%),92
324,10,경상남도,2020,남성,도현,도현(4.60%),91
325,11,경상남도,2020,남성,민준,민준(4.39%),87
326,11,경상남도,2020,남성,선우,선우(4.39%),87
327,13,경상남도,2020,남성,건우,건우(4.29%),85
328,14,경상남도,2020,남성,시윤,시윤(4.14%),82
329,15,경상남도,2020,남성,주원,주원(4.09%),81
330,16,경상남도,2020,남성,지호,지호(4.04%),80
331,17,경상남도,2020,남성,준우,준우(3.99%),79
332,18,경상남도,2020,남성,윤우,윤우(3.74%),74
333,19,경상남도,2020,남성,우진,우진(3.59%),71
334,20,경상남도,2020,남성,지후,지후(3.43%),68
335,21,경상남도,2020,남성,기타,기타(78.00%),"7,019"
336,1,제주특별자치도,2020,남성,서준,서준(9.45%),41
337,2,제주특별자치도,2020,남성,이준,이준(8.29%),36
338,3,제주특별자치도,2020,남성,서우,서우(6.68%),29
339,4,제주특별자치도,2020,남성,시우,시우(6.22%),27
340,5,제주특별자치도,2020,남성,은우,은우(5.53%),24
341,6,제주특별자치도,2020,남성,~99,~99(5.07%),22
342,7,제주특별자치도,2020,남성,지호,지호(4.84%),21
343,7,제주특별자치도,2020,남성,하준,하준(4.84%),21
344,9,제주특별자치도,2020,남성,예준,예준(4.61%),20
345,9,제주특별자치도,2020,남성,유준,유준(4.61%),20
346,11,제주특별자치도,2020,남성,도현,도현(4.38%),19
347,11,제주특별자치도,2020,남성,지후,지후(4.38%),19
348,13,제주특별자치도,2020,남성,건우,건우(4.15%),18
349,13,제주특별자치도,2020,남성,도윤,도윤(4.15%),18
350,13,제주특별자치도,2020,남성,준우,준우(4.15%),18
351,16,제주특별자치도,2020,남성,선우,선우(3.92%),17
352,16,제주특별자치도,2020,남성,연우,연우(3.92%),17
353,16,제주특별자치도,2020,남성,우빈,우빈(3.92%),17
354,19,제주특별자치도,2020,남성,서진,서진(3.46%),15
355,19,제주특별자치도,2020,남성,우주,우주(3.46%),15
356,20,제주특별자치도,2020,남성,기타,기타(79.51%),"1,684"
0,1,서울특별시,2021,남성,이준,이준(6.95%),518
1,2,서울특별시,2021,남성,이안,이안(6.35%),473
2,3,서울특별시,2021,남성,지안,지안(6.31%),470
3,4,서울특별시,2021,남성,이서,이서(5.93%),442
4,5,서울특별시,2021,남성,지우,지우(5.74%),428
5,6,서울특별시,2021,남성,서준,서준(5.42%),404
6,7,서울특별시,2021,남성,하준,하준(5.18%),386
7,8,서울특별시,2021,남성,도윤,도윤(4.99%),372
8,9,서울특별시,2021,남성,지호,지호(4.98%),371
9,10,서울특별시,2021,남성,하윤,하윤(4.91%),366
10,11,서울특별시,2021,남성,서아,서아(4.90%),365
11,12,서울특별시,2021,남성,은우,은우(4.75%),354
12,13,서울특별시,2021,남성,시우,시우(4.59%),342
13,14,서울특별시,2021,남성,지아,지아(4.46%),332
14,15,서울특별시,2021,남성,서윤,서윤(4.20%),313
15,16,서울특별시,2021,남성,유나,유나(4.15%),309
16,17,서울특별시,2021,남성,선우,선우(4.13%),308
17,18,서울특별시,2021,남성,연우,연우(4.11%),306
18,19,서울특별시,2021,남성,주원,주원(4.01%),299
19,20,서울특별시,2021,남성,서우,서우(3.93%),293
20,21,서울특별시,2021,남성,기타,기타(87.40%),"51,684"
21,1,부산광역시,2021,남성,이준,이준(6.63%),150
22,2,부산광역시,2021,남성,지안,지안(6.59%),149
23,3,부산광역시,2021,남성,도윤,도윤(6.23%),141
24,4,부산광역시,2021,남성,은우,은우(5.61%),127
25,5,부산광역시,2021,남성,서우,서우(5.53%),125
26,6,부산광역시,2021,남성,서준,서준(5.39%),122
27,6,부산광역시,2021,남성,하준,하준(5.39%),122
28,8,부산광역시,2021,남성,하윤,하윤(5.26%),119
29,9,부산광역시,2021,남성,이서,이서(5.22%),118
30,10,부산광역시,2021,남성,지우,지우(5.17%),117
31,11,부산광역시,2021,남성,하린,하린(5.08%),115
32,12,부산광역시,2021,남성,유준,유준(4.86%),110
33,13,부산광역시,2021,남성,지호,지호(4.82%),109
34,14,부산광역시,2021,남성,시우,시우(4.55%),103
35,15,부산광역시,2021,남성,서아,서아(4.38%),99
36,16,부산광역시,2021,남성,예준,예준(4.29%),97
37,17,부산광역시,2021,남성,서윤,서윤(3.85%),87
38,18,부산광역시,2021,남성,아윤,아윤(3.76%),85
39,19,부산광역시,2021,남성,선우,선우(3.71%),84
40,20,부산광역시,2021,남성,민준,민준(3.67%),83
41,21,부산광역시,2021,남성,기타,기타(84.60%),"12,425"
42,1,대구광역시,2021,남성,이준,이준(7.08%),112
43,2,대구광역시,2021,남성,지안,지안(6.82%),108
44,3,대구광역시,2021,남성,서준,서준(6.63%),105
45,4,대구광역시,2021,남성,도윤,도윤(6.38%),101
46,5,대구광역시,2021,남성,하윤,하윤(5.24%),83
47,6,대구광역시,2021,남성,하준,하준(5.12%),81
48,7,대구광역시,2021,남성,서우,서우(4.93%),78
49,8,대구광역시,2021,남성,시우,시우(4.86%),77
50,8,대구광역시,2021,남성,은우,은우(4.86%),77
51,10,대구광역시,2021,남성,서윤,서윤(4.80%),76
